t,p
1083.0,0.8638971774512877
1084.0,0.8547599546755983
1085.0,0.8529686438302642
1086.0,0.8562483644534288
1087.0,0.8618759188398066
1088.0,0.8670391159886741
1089.0,0.8691531424277633
1090.0,0.8661712707853443
1091.0,0.8568919794215397
1092.0,0.841147819950559
1093.0,0.8197485310291732
1094.0,0.7942340471455072
1095.0,0.7666286091673432
1096.0,0.7393673902082144
1097.0,0.7154205271405307
1098.0,0.6984577760785111
1099.0,0.692665588031049
1100.0,0.7017035070543096
1101.0,0.7268382656723086
1102.0,0.7656942437428916
1103.0,0.8131891992092624
1104.0,0.8639458703397377
1105.0,0.9140315940406356
1106.0,0.9612410078318965
1107.0,1.004578682292938
1108.0,1.0436801292068807
1109.0,1.0785002882876638
1110.0,1.109270446472028
1111.0,1.1365713719079942
1112.0,1.1613238435435624
1113.0,1.1845635641529362
1114.0,1.2070417934699493
1115.0,1.2288478219996422
1116.0,1.2493401578673975
1117.0,1.267439783834991
1118.0,1.2821357382454377
1119.0,1.2929601061608724
1120.0,1.300273877193852
1121.0,1.3053401913198044
1122.0,1.3101317685443274
1123.0,1.3167032446814702
1124.0,1.3260803870493665
1125.0,1.3370593027554187
1126.0,1.3457340745672606
1127.0,1.3466275735653082
1128.0,1.335096947345965
1129.0,1.3092944325533429
1130.0,1.2703360015763159
1131.0,1.2211364736075805
1132.0,1.165074108288988
1133.0,1.1051325579650557
1134.0,1.0435587678249123
1135.0,0.9818654957928951
1136.0,0.9210183477882258
1137.0,0.8616766902065025
1138.0,0.8043846503381117
1139.0,0.7496507796009387
1140.0,0.6979352440787013
1141.0,0.6495975407794928
1142.0,0.6048472653061568
1143.0,0.5637078690508037
1144.0,0.5259926887559145
1145.0,0.49131257697830627
1146.0,0.45916950346878266
1147.0,0.4291497425164392
1148.0,0.40112645620578935
1149.0,0.37535511184880377
1150.0,0.3524489871574237
1151.0,0.3333584980370424
1152.0,0.31946880425001684
1153.0,0.31282716838346253
1154.0,0.3163963301873219
1155.0,0.3340352498253894
1156.0,0.3696308080202741
1157.0,0.4249323724208768
1158.0,0.4970672646708765
1159.0,0.5783970373319262
1160.0,0.6596614034018551
1161.0,0.733558156904113
1162.0,0.7960881653323786
1163.0,0.8459805138269472
1164.0,0.8835968329437569
1165.0,0.9100748895767512
1166.0,0.9268169094368963
1167.0,0.9352162591902632
1168.0,0.9365287554415559
1169.0,0.9318368072033169
1170.0,0.9220834553994642
1171.0,0.9081415958687983
1172.0,0.8908893138405417
1173.0,0.8712713625463996
1174.0,0.8503640954210273
1175.0,0.8294649972761022
1176.0,0.8102235297927938
1177.0,0.7947876537059497
1178.0,0.7858613564109148
1179.0,0.786463630037881
1180.0,0.7992175298794482
1181.0,0.8253349193010955
1182.0,0.8637487417735923
1183.0,0.9106886001279177
1184.0,0.9601190648381931
1185.0,1.0056438733786133
1186.0,1.0430051597471695
1187.0,1.0711472318313495
1188.0,1.0914392420829366
1189.0,1.106341157550967
1190.0,1.1184296351102443
1191.0,1.1299146579702777
1192.0,1.142442713319307
1193.0,1.1570179418421715
1194.0,1.1739797642507845
1195.0,1.193034576058061
1196.0,1.2133895623605782
1197.0,1.233977225944648
1198.0,1.253742012633021
1199.0,1.271915660630315
1200.0,1.288212488183259
1201.0,1.30284486768719
1202.0,1.3162458244296018
1203.0,1.3283628729240275
1204.0,1.3375522944701885
1205.0,1.3397340091679175
1206.0,1.3295773857011948
1207.0,1.3042181779572144
1208.0,1.2655142730191453
1209.0,1.2181194144837253
1210.0,1.1665799418011422
1211.0,1.1140462588419395
1212.0,1.062237067559801
1213.0,1.011798779468004
1214.0,0.9626965372923098
1215.0,0.9145650082405702
1216.0,0.8669949238352576
1217.0,0.8197470341057302
1218.0,0.772853207018896
1219.0,0.7265996634135842
1220.0,0.6814243591624646
1221.0,0.6377913589881197
1222.0,0.5960867136771398
1223.0,0.5565609499059174
1224.0,0.51932338287791
1225.0,0.48439456944652515
1226.0,0.4518215171955306
1227.0,0.4218363476225242
1228.0,0.39501495990137525
1229.0,0.372361849961728
1230.0,0.3553414900186587
1231.0,0.34591194340469905
1232.0,0.34651146142074574
1233.0,0.35981871389867326
1234.0,0.3881248972544318
1235.0,0.43237779156750056
1236.0,0.4913106938830288
1237.0,0.5612173336869012
1238.0,0.6366388890226309
1239.0,0.711668486500831
1240.0,0.7812348121462965
1241.0,0.8418497033937028
1242.0,0.8917059442062037
1243.0,0.9303449565863695
1244.0,0.9581915043366498
1245.0,0.9761525550288188
1246.0,0.9853393314533072
1247.0,0.9868997423011588
1248.0,0.9819418952264398
1249.0,0.9715247785300036
1250.0,0.9566966208811025
1251.0,0.9385631951661623
1252.0,0.918363847154704
1253.0,0.8975473771438712
1254.0,0.8778459533228471
1255.0,0.8613205805760239
1256.0,0.850321065879532
1257.0,0.8472923153545061
1258.0,0.8544047005619825
1259.0,0.873059962270424
1260.0,0.9033213546269686
1261.0,0.9432285434981225
1262.0,0.9881517073102142
1263.0,1.0312084290708934
1264.0,1.0657355428206203
1265.0,1.08826254535781
1266.0,1.099235338357944
1267.0,1.1015436908915868
1268.0,1.0988103387892267
1269.0,1.094410619827177
1270.0,1.091113291614923
1271.0,1.0909966530899229
1272.0,1.0954230634699946
1273.0,1.1049987591618282
1274.0,1.1195420020183264
1275.0,1.1381615262735594
1276.0,1.1594565076020105
1277.0,1.181861989023526
1278.0,1.2039845881780353
1279.0,1.2247739297096694
1280.0,1.2433845429334842
1281.0,1.25867067819915
1282.0,1.268413872827525
1283.0,1.268835812551369
1284.0,1.2556800350136947
1285.0,1.2273098653850492
1286.0,1.1866825865005435
1287.0,1.139473612068965
1288.0,1.0910609003080078
1289.0,1.0451672763255713
1290.0,1.0038239821736117
1291.0,0.9676856874948911
1292.0,0.9363422812521107
1293.0,0.9085994838168201
1294.0,0.882782661092749
1295.0,0.8570825610721962
1296.0,0.8299224879751559
1297.0,0.8002764283331426
1298.0,0.7678353952276208
1299.0,0.7329467410453011
1300.0,0.6963807919813351
1301.0,0.6590539464707689
1302.0,0.6218401728304729
1303.0,0.5855196147410399
1304.0,0.5508565472000178
1305.0,0.5187738778937198
1306.0,0.49057480391305996
1307.0,0.4681346061889206
1308.0,0.4539530561705105
1309.0,0.4509276190810517
1310.0,0.46166368278047676
1311.0,0.4873777480879246
1312.0,0.527053608906059
1313.0,0.5776489213417757
1314.0,0.6352502910199652
1315.0,0.6962584095566293
1316.0,0.7579479177796172
1317.0,0.8184191170242116
1318.0,0.8762518694841347
1319.0,0.9301441474816341
1320.0,0.9787356343115654
1321.0,1.0206894876508354
1322.0,1.0549335517743603
1323.0,1.0808707071098935
1324.0,1.098428742380315
1325.0,1.1079787653370814
1326.0,1.1102133027368608
1327.0,1.1060556320588204
1328.0,1.0966307962885657
1329.0,1.0833026187288357
1330.0,1.0677473960314758
1331.0,1.0520132439694796
1332.0,1.0384954457723024
1333.0,1.0297352071579435
1334.0,1.028029719805603
1335.0,1.0349785970423153
1336.0,1.0511168284725239
1337.0,1.0756454824705601
1338.0,1.1060797139011525
1339.0,1.1378807247598188
1340.0,1.164626734626025
1341.0,1.1796027430366327
1342.0,1.1785213635037215
1343.0,1.1612448926651902
1344.0,1.131030862151589
1345.0,1.0924843561469473
1346.0,1.0499776931127465
1347.0,1.007036707491373
1348.0,0.9663277644102545
1349.0,0.9298431696235337
1350.0,0.8990753404384011
1351.0,0.8750931115388983
1352.0,0.8584880318777016
1353.0,0.8492104498137955
1354.0,0.8463631471438542
1355.0,0.848097702422182
1356.0,0.8517186698755559
1357.0,0.8539956615981074
1358.0,0.8516140397329987
1359.0,0.8417893961898123
1360.0,0.8230668053207838
1361.0,0.7959937266537587
1362.0,0.7630865566579104
1363.0,0.7280125141722076
1364.0,0.6946555088065935
1365.0,0.6666790651995431
1366.0,0.647526414513618
1367.0,0.6403967143081037
1368.0,0.6477812825666601
1369.0,0.6705307559106023
1370.0,0.707074970166816
1371.0,0.7536455461754987
1372.0,0.8055693637966803
1373.0,0.8587017149408914
1374.0,0.9101707568679768
1375.0,0.9583751029446549
1376.0,1.002607790411936
1377.0,1.0426636401684106
1378.0,1.0786151743980221
1379.0,1.1108039413719486
1380.0,1.1399109982068811
1381.0,1.1668566569769083
1382.0,1.1923554163529286
1383.0,1.2162808351855845
1384.0,1.237477379572699
1385.0,1.2543754145555575
1386.0,1.2659308057099121
1387.0,1.2721593551822423
1388.0,1.2741389543767072
1389.0,1.2737692044494413
1390.0,1.2734503102885746
1391.0,1.2756276268256952
1392.0,1.282116487947555
1393.0,1.2932377527471866
1394.0,1.307008309949441
1395.0,1.3189630062281468
1396.0,1.3232566535191328
1397.0,1.314949146246813
1398.0,1.2919435437383053
1399.0,1.2552106390414473
1400.0,1.2076223311777678
1401.0,1.1525796166247317
1402.0,1.0931118912692865
1403.0,1.031524616998293
1404.0,0.9694391198370637
1405.0,0.9080394331518297
1406.0,0.8483234753279859
1407.0,0.791201143039121
1408.0,0.7374470025306117
1409.0,0.6876204515542746
1410.0,0.6420252779655662
1411.0,0.6006925749925351
1412.0,0.5633639022130732
1413.0,0.5294911800993622
1414.0,0.4983093853731196
1415.0,0.46903016687230176
1416.0,0.44111669081110083
1417.0,0.41449435504973237
1418.0,0.3895880236129826
1419.0,0.3672208946961406
1420.0,0.34855109007472596
1421.0,0.33515989829362064
1422.0,0.32929182437752325
1423.0,0.33411208164857625
1424.0,0.3536350223769778
1425.0,0.39169107838224454
1426.0,0.4495218915221699
1427.0,0.5233052604534008
1428.0,0.6045760518792344
1429.0,0.6839970121018025
1430.0,0.7548858163258202
1431.0,0.8140518314587942
1432.0,0.8608607558951048
1433.0,0.8960547704408102
1434.0,0.9209451842769683
1435.0,0.9369547796415421
1436.0,0.9453889633210292
1437.0,0.9473423662515021
1438.0,0.9437064028287763
1439.0,0.9352418825730803
1440.0,0.9226800137555679
1441.0,0.9068071902299993
1442.0,0.8885259141689986
1443.0,0.8689132590081933
1444.0,0.8493036425811039
1445.0,0.8314194542037526
1446.0,0.8175092363227701
1447.0,0.8103806527210922
1448.0,0.8130919233532368
1449.0,0.828140495736311
1450.0,0.8563684136345023
1451.0,0.8960925623466185
1452.0,0.9428155901918706
1453.0,0.9900897001692227
1454.0,1.031824093233263
1455.0,1.064566350971421
1456.0,1.0879756998331382
1457.0,1.103763109476586
1458.0,1.1144308911874095
1459.0,1.1224846132082524
1460.0,1.1300774020489872
1461.0,1.1388772181369398
1462.0,1.1500026263427607
1463.0,1.163972619866903
1464.0,1.1806942698552922
1465.0,1.1995393469299085
1466.0,1.2195100026340904
1467.0,1.2395018569300171
1468.0,1.2585850542703376
1469.0,1.276206869885787
1470.0,1.292200834235906
1471.0,1.3064335180857347
1472.0,1.3179929856043593
1473.0,1.32413399093385
1474.0,1.320131071603059
1475.0,1.3016729935944251
1476.0,1.268370022447377
1477.0,1.2239854172349258
1478.0,1.1735912941173783
1479.0,1.1213258192873603
1480.0,1.069805371582454
1481.0,1.0203350591942855
1482.0,0.9732652450572292
1483.0,0.9283230882547915
1484.0,0.8848958316140614
1485.0,0.842291325557693
1486.0,0.7999625071206454
1487.0,0.7576552293942777
1488.0,0.7154425412997869
1489.0,0.6736512739219475
1490.0,0.6327299335895797
1491.0,0.5931196665210098
1492.0,0.5551699565359042
1493.0,0.5191203053444771
1494.0,0.48515922746496043
1495.0,0.4535545368235102
1496.0,0.4248256150730897
1497.0,0.39990014954420405
1498.0,0.38020066851314277
1499.0,0.36768872462284136
1500.0,0.3648495507258291
1501.0,0.3744471479229671
1502.0,0.398857918613481
1503.0,0.43906178090051573
1504.0,0.49382864497147183
1505.0,0.5597056449134126
1506.0,0.6318489718752361
1507.0,0.705140891421825
1508.0,0.775059700824567
1509.0,0.838148667830218
1510.0,0.8921602793476229
1511.0,0.9359770351626207
1512.0,0.9693945938257282
1513.0,0.9928389842964002
1514.0,1.0071165977147047
1515.0,1.0132153484410107
1516.0,1.0121793925943936
1517.0,1.005051695088465
1518.0,0.9928779698433503
1519.0,0.9767555356311577
1520.0,0.9579072084537001
1521.0,0.9377651285060865
1522.0,0.918051968631636
1523.0,0.9008341481210989
1524.0,0.8884828130350687
1525.0,0.8834733990559296
1526.0,0.8880084043315357
1527.0,0.9035485517214183
1528.0,0.9303316582806525
1529.0,0.9667950077268247
1530.0,1.008893418500628
1531.0,1.0500363258124354
1532.0,1.082973743043996
1533.0,1.103048931377595
1534.0,1.109841268518797
1535.0,1.1060767857129385
1536.0,1.095666026325102
1537.0,1.0824072214897187
1538.0,1.0694931642110483
1539.0,1.0594294706145104
1540.0,1.0540605374813752
1541.0,1.0545629449250504
1542.0,1.0613868263018167
1543.0,1.0741931322871554
1544.0,1.0918942593465866
1545.0,1.1128587932578857
1546.0,1.1352385414248853
1547.0,1.1572559420122082
1548.0,1.1772387714098216
1549.0,1.1932920508188136
1550.0,1.2027338079471879
1551.0,1.2018693772669669
1552.0,1.1871368827099473
1553.0,1.1577374754027547
1554.0,1.1170632552482114
1555.0,1.070922089435278
1556.0,1.0248251432733404
1557.0,0.9827549290259915
1558.0,0.9471100815055065
1559.0,0.9189318562127039
1560.0,0.8980813472410837
1561.0,0.8834183118359298
1562.0,0.8730294849954121
1563.0,0.8645433735755784
1564.0,0.8554835630458875
1565.0,0.8436433370595541
1566.0,0.8274474245304237
1567.0,0.8062107248770638
1568.0,0.7801696768438465
1569.0,0.7502594342874518
1570.0,0.7177953809553966
1571.0,0.6842344497945009
1572.0,0.6511281385386123
1573.0,0.62025972854364
1574.0,0.593892774671068
1575.0,0.5749828343729574
1576.0,0.5670737536215402
1577.0,0.5735272307522725
1578.0,0.596035535129634
1579.0,0.6333117431019099
1580.0,0.6813285097970592
1581.0,0.7350723768163308
1582.0,0.7902813312327622
1583.0,0.844143429785246
1584.0,0.8951705828850959
1585.0,0.942809618436514
1586.0,0.9870922355319891
1587.0,1.0283350527370025
1588.0,1.0668388372942936
1589.0,1.1025794472705466
1590.0,1.1350257146462108
1591.0,1.1632210644726413
1592.0,1.1861018458515997
1593.0,1.2028633451482733
1594.0,1.2131907905965424
1595.0,1.2173377093691622
1596.0,1.216122880101384
1597.0,1.2109427916407753
1598.0,1.2037799826207094
1599.0,1.1971447781881306
1600.0,1.1937913790510128
1601.0,1.1961300959037862
1602.0,1.2054642213502973
1603.0,1.2213130602708742
1604.0,1.241034468452849
1605.0,1.2599600684139216
1606.0,1.2723745923140781
1607.0,1.2732473646733418
1608.0,1.2597887989685688
1609.0,1.2318745875998613
1610.0,1.1914027061054704
1611.0,1.1413210564639653
1612.0,1.084872127358286
1613.0,1.025120588400605
1614.0,0.9646891092210782
1615.0,0.9056480938849807
1616.0,0.8495287982342903
1617.0,0.7974082214450573
1618.0,0.7500037854292796
1619.0,0.7077311212052771
1620.0,0.6706885586420323
1621.0,0.6385738793758685
1622.0,0.610573720541254
1623.0,0.5853678538603116
1624.0,0.5613676330482888
1625.0,0.5371854270444171
1626.0,0.5121101369848554
1627.0,0.48631716630464494
1628.0,0.46071771075185614
1629.0,0.43665347176203906
1630.0,0.4157021485980313
1631.0,0.39972898325655426
1632.0,0.3911473253124483
1633.0,0.3932242920639492
1634.0,0.41004286036199705
1635.0,0.44539434069247485
1636.0,0.500217344156044
1637.0,0.5702891997957797
1638.0,0.6472450523951518
1639.0,0.722515982567757
1640.0,0.790316194595139
1641.0,0.8480349837988894
1642.0,0.8952679899883464
1643.0,0.9327671401242351
1644.0,0.961711399739304
1645.0,0.9832682729239228
1646.0,0.9983620067565121
1647.0,1.007608500247327
1648.0,1.0113939195260706
1649.0,1.010034142017363
1650.0,1.0039349211654833
1651.0,0.9936915395263675
1652.0,0.9801291910806725
1653.0,0.9643248725419218
1654.0,0.947657642434611
1655.0,0.931915561243637
1656.0,0.9194233420029058
1657.0,0.9130591978302168
1658.0,0.9159005877395698
1659.0,0.9303336301813431
1660.0,0.9568809991688406
1661.0,0.993278654015641
1662.0,1.0342424168678381
1663.0,1.0727166701312403
1664.0,1.1025928255679294
1665.0,1.1209018658068413
1666.0,1.1278750158065096
1667.0,1.1256218650718617
1668.0,1.116896100094916
1669.0,1.1044240214020238
1670.0,1.0906702261765175
1671.0,1.07778635975747
1672.0,1.0675909230680058
1673.0,1.0615207635615602
1674.0,1.0605476031276848
1675.0,1.0650741791169172
1676.0,1.0748542242070178
1677.0,1.0889837556032882
1678.0,1.1059887521879816
1679.0,1.1239859104606793
1680.0,1.1407699400067903
1681.0,1.1536651267653302
1682.0,1.1592101605789151
1683.0,1.1533959068032387
1684.0,1.133418800687055
1685.0,1.1000054059005049
1686.0,1.0573847341490241
1687.0,1.0108912059251893
1688.0,0.9650115458192371
1689.0,0.9228840633652861
1690.0,0.8864937833808398
1691.0,0.8569242611965422
1692.0,0.8344877184058052
1693.0,0.8187664739352691
1694.0,0.8086558156321874
1695.0,0.8024783844589034
1696.0,0.7981881540257965
1697.0,0.7936384097903596
1698.0,0.7868828953055297
1699.0,0.7764731992380699
1700.0,0.7616915352818949
1701.0,0.7426348053184677
1702.0,0.7201311695771296
1703.0,0.6955811188397716
1704.0,0.6708808932746347
1705.0,0.6485072974160389
1706.0,0.6316835019973545
1707.0,0.6243390115295772
1708.0,0.6304654765502408
1709.0,0.652647032555875
1710.0,0.6903966883775959
1711.0,0.7398479287822323
1712.0,0.7954425970415562
1713.0,0.8521581306768481
1714.0,0.9066703317254512
1715.0,0.9573277953695806
1716.0,1.0036136912205205
1717.0,1.0456033746475673
1718.0,1.0835991027963399
1719.0,1.1179418138867319
1720.0,1.148916913402722
1721.0,1.17668419608615
1722.0,1.2012043599632969
1723.0,1.2222034855690083
1724.0,1.2392387553734154
1725.0,1.2518736489734534
1726.0,1.2599003050323974
1727.0,1.2635425092013661
1728.0,1.263605274542103
1729.0,1.261577292920383
1730.0,1.2596063042733558
1731.0,1.2602123677115475
1732.0,1.2655927778086666
1733.0,1.276530034401675
1734.0,1.291280971119983
1735.0,1.3051464798057106
1736.0,1.311620193363016
1737.0,1.305054326563303
1738.0,1.2829766825062172
1739.0,1.2463349046913323
1740.0,1.1981449928340784
1741.0,1.1419992154714287
1742.0,1.0811735374293001
1743.0,1.0183043679643213
1744.0,0.9553840838994171
1745.0,0.893877001706584
1746.0,0.8348494322307307
1747.0,0.7790712433996008
1748.0,0.7270823551197064
1749.0,0.6792342096730598
1750.0,0.6357030821820778
1751.0,0.5964720045470281
1752.0,0.5612777962608959
1753.0,0.5295536828760115
1754.0,0.500450340877211
1755.0,0.47302271662351486
1756.0,0.44657271689348527
1757.0,0.4209581637132061
1758.0,0.39666444694893976
1759.0,0.3746619455969586
1760.0,0.3562869475806258
1761.0,0.3433172125138716
1762.0,0.33824073045362024
1763.0,0.34454087238132336
1764.0,0.3665442158977455
1765.0,0.40804172088003576
1766.0,0.46941762209145077
1767.0,0.5454099605634068
1768.0,0.6267008758212911
1769.0,0.7042999806944932
1770.0,0.7724548555081958
1771.0,0.8287586592596248
1772.0,0.873014441617281
1773.0,0.9061427266784959
1774.0,0.9295050707566915
1775.0,0.9445167040695329
1776.0,0.9524434204857815
1777.0,0.954312811431982
1778.0,0.9509179367976727
1779.0,0.9429075121984118
1780.0,0.9309092403596149
1781.0,0.9156370071764922
1782.0,0.897959263906802
1783.0,0.8789577149203238
1784.0,0.8600128964690924
1785.0,0.8429417678606238
1786.0,0.8301419320308457
1787.0,0.8245880154154942
1788.0,0.8294028107831631
1789.0,0.8468860974994812
1790.0,0.8773751412932496
1791.0,0.9184874447257809
1792.0,0.9650779925826899
1793.0,1.0104904543012412
1794.0,1.0490660626158717
1795.0,1.0781028226366902
1796.0,1.0978598501102352
1797.0,1.1103279218202273
1798.0,1.1180539871206883
1799.0,1.123477676292345
1800.0,1.1286721845987688
1801.0,1.1352621967118954
1802.0,1.1443789051894517
1803.0,1.1566055443610723
1804.0,1.1719403907798307
1805.0,1.1898296371781125
1806.0,1.2093109739547971
1807.0,1.2292533600349913
1808.0,1.2486329742037523
1809.0,1.266739222837034
1810.0,1.2831504014878585
1811.0,1.2973017940425176
1812.0,1.3076008450637162
1813.0,1.3105438284455633
1814.0,1.3013231273019965
1815.0,1.2769082708008122
1816.0,1.2387229677072678
1817.0,1.1914516375331534
1818.0,1.140087732699099
1819.0,1.0883240394678946
1820.0,1.0383567628479082
1821.0,0.9911867768739089
1822.0,0.9469611346089863
1823.0,0.9052509007479822
1824.0,0.8652989832828126
1825.0,0.8262561173669355
1826.0,0.7874032048846538
1827.0,0.7483208743303551
1828.0,0.7089556964643742
1829.0,0.6695647855622929
1830.0,0.63058936844735
1831.0,0.5925104419561618
1832.0,0.5557490422673689
1833.0,0.5206435895311128
1834.0,0.48751866084771933
1835.0,0.45683088875060085
1836.0,0.42935494216329206
1837.0,0.40633437408598594
1838.0,0.38956688793228017
1839.0,0.3814232555161971
1840.0,0.3847022092138623
1841.0,0.40209544366734984
1842.0,0.4352008700786559
1843.0,0.48352180768252745
1844.0,0.5442082276043086
1845.0,0.612807938548716
1846.0,0.6844558889763234
1847.0,0.7547842831499426
1848.0,0.8203234956716109
1849.0,0.8785693945005891
1850.0,0.9279276547576591
1851.0,0.9676158754033258
1852.0,0.9975302628058131
1853.0,1.01806545571017
1854.0,1.0299467834558556
1855.0,1.034073207003855
1856.0,1.0314190942939614
1857.0,1.0229917468050855
1858.0,1.00984577409583
1859.0,0.9931398897381039
1860.0,0.9742196037392385
1861.0,0.9547028419826962
1862.0,0.9365532795504911
1863.0,0.9220814864795176
1864.0,0.9137998629663382
1865.0,0.914082198921257
1866.0,0.9246973127509875
1867.0,0.9463374371029251
1868.0,0.9781268808862781
1869.0,1.0169947519630613
1870.0,1.0572212663552731
1871.0,1.0913804945550871
1872.0,1.1132755686515279
1873.0,1.120669006951907
1874.0,1.1153040137734613
1875.0,1.1009907850418545
1876.0,1.0818589608414468
1877.0,1.0615245402706075
1878.0,1.042895926776325
1879.0,1.028220686376646
1880.0,1.019146926378365
1881.0,1.0167109405123604
1882.0,1.0212519072551451
1883.0,1.032319533784404
1884.0,1.0486785892599924
1885.0,1.0684915976146052
1886.0,1.0896089249075274
1887.0,1.1097857410368326
1888.0,1.1266214320684063
1889.0,1.137235876859534
1890.0,1.138105153606
1891.0,1.125879518535503
1892.0,1.0994712237920798
1893.0,1.0615882085396167
1894.0,1.0176367299510263
1895.0,0.9732606959122689
1896.0,0.9329090705703733
1897.0,0.8996121232636283
1898.0,0.8751159757872252
1899.0,0.8599505058494521
1900.0,0.8534620001947931
1901.0,0.8539530383749412
1902.0,0.8589850584100108
1903.0,0.8657571325756136
1904.0,0.8714551785429856
1905.0,0.8735562573636806
1906.0,0.8701361148437491
1907.0,0.8601677452741624
1908.0,0.8436785871598991
1909.0,0.8216552454574082
1910.0,0.7957835137296337
1911.0,0.7682258939543919
1912.0,0.7415902110293593
1913.0,0.7190751827821306
1914.0,0.7045797204033384
1915.0,0.7023225567517148
1916.0,0.7155161276300772
1917.0,0.7444719903475768
1918.0,0.7858681523587443
1919.0,0.8342928539237331
1920.0,0.8846701010886908
1921.0,0.9335858474641
1922.0,0.979248035148632
1923.0,1.0208834285393293
1924.0,1.0582102273244136
1925.0,1.0912134117603858
1926.0,1.1201726415225275
1927.0,1.1457569154743072
1928.0,1.1689976471430987
1929.0,1.191013717881316
1930.0,1.2125715437621236
1931.0,1.2337149897668405
1932.0,1.253725095678115
1933.0,1.271466082924977
1934.0,1.2859289530561575
1935.0,1.2967071207807717
1936.0,1.3042797796321266
1937.0,1.3100282302068849
1938.0,1.3159320466498106
1939.0,1.323775180363429
1940.0,1.3339253796805872
1941.0,1.3442399413246822
1942.0,1.3500951546771327
1943.0,1.3461044130214497
1944.0,1.3286046871365766
1945.0,1.2970086826293368
1946.0,1.253327856346539
1947.0,1.2008205869585997
1948.0,1.1428125993613505
1949.0,1.0820469788317313
1950.0,1.0204821788392
1951.0,0.9593663098164003
1952.0,0.899450643838133
1953.0,0.8412394436927761
1954.0,0.785170959761606
1955.0,0.7316849647621605
1956.0,0.6811940171811595
1957.0,0.6340199631407343
1958.0,0.5903366431943131
1959.0,0.55013140918179
1960.0,0.5131857891381942
1961.0,0.4791042369854495
1962.0,0.4474383145928826
1963.0,0.41788477170515637
1964.0,0.39046007738585486
1965.0,0.3655469426098742
1966.0,0.34386742279779636
1967.0,0.32650475979239585
1968.0,0.31505719249926484
1969.0,0.3118934384813247
1970.0,0.32034502537107284
1971.0,0.34442725747664155
1972.0,0.38747905848803016
1973.0,0.4496803189364621
1974.0,0.5262119040075118
1975.0,0.6084709858552346
1976.0,0.6877104345794406
1977.0,0.757849416984373
1978.0,0.815970917486438
1979.0,0.8614660312599927
1980.0,0.895011027318825
1981.0,0.9178555466425509
1982.0,0.9314073379645144
1983.0,0.9370202607147494
1984.0,0.9358979028703027
1985.0,0.9290839657009222
1986.0,0.9175062200965375
1987.0,0.9020493995218604
1988.0,0.8836226366270304
1989.0,0.8632209831170761
1990.0,0.8419981896554638
1991.0,0.8213727266821592
1992.0,0.8031711632528599
1993.0,0.7897578637152175
1994.0,0.7840019864421541
1995.0,0.7888646610371276
1996.0,0.8065405283628729
1997.0,0.8374695975187683
1998.0,0.8796221171266049
1999.0,0.928295700472939
2000.0,0.9770254967527903
2001.0,1.0199141989080331
2002.0,1.0538356769679835
2003.0,1.0787744618876571
2004.0,1.0966708610120532
2005.0,1.1101460869494033
2006.0,1.1217092365197987
2007.0,1.1333961204563499
2008.0,1.1466287179513857
2009.0,1.1621614758574712
2010.0,1.1800714582006824
2011.0,1.1998412755488475
2012.0,1.2205240685232963
2013.0,1.241006240511161
2014.0,1.260303019290559
2015.0,1.2778128326948432
2016.0,1.2934566585591052
2017.0,1.307597437856076
2018.0,1.3206101357115727
2019.0,1.3320184887775195
2020.0,1.3393356541169432
2021.0,1.3377262193243113
2022.0,1.3222616137859526
2023.0,1.291746963244125
2024.0,1.24942836003896
2025.0,1.2002013052738332
2026.0,1.1481729256925266
2027.0,1.095940168726887
2028.0,1.0447726020888484
2029.0,0.9950081674641761
2030.0,0.9464363659913401
2031.0,0.898631827025345
2032.0,0.8512227674640142
2033.0,0.8040678505618942
2034.0,0.7573104829576033
2035.0,0.7113204915283879
2036.0,0.6665719070780312
2037.0,0.6235186905613375
2038.0,0.5825062335205818
2039.0,0.5437324745673805
2040.0,0.5072641577544985
2041.0,0.47311293926664816
2042.0,0.44137104935750404
2043.0,0.4123783690607992
2044.0,0.3868586545849925
2045.0,0.3659772171343505
2046.0,0.3513665830290988
2047.0,0.3451543649991495
2048.0,0.3498902174111723
2049.0,0.3681822396373563
2050.0,0.40194319664136335
2051.0,0.4514235186796287
2052.0,0.5145225984859731
2053.0,0.5868627082940988
2054.0,0.6627147283078338
2055.0,0.7363459474256547
2056.0,0.8031647022606269
2057.0,0.8602545285136335
2058.0,0.9063037762864694
2059.0,0.9412002699991604
2060.0,0.9655703102482622
2061.0,0.9804172918804851
2062.0,0.9868785100834593
2063.0,0.9860942316076399
2064.0,0.9791552428699307
2065.0,0.9671114645594641
2066.0,0.951024816837171
2067.0,0.9320423275263623
2068.0,0.911470338623476
2069.0,0.8908508323537486
2070.0,0.8720276605661685
2071.0,0.8571693988361511
2072.0,0.8486804973292009
2073.0,0.848947911938875
2074.0,0.8599272473652986
2075.0,0.8826273243288535
2076.0,0.9165090911834001
2077.0,0.9587599724964455
2078.0,1.003841895821756
2079.0,1.0445769757835575
2080.0,1.0751256968888143
2081.0,1.093419736284591
2082.0,1.1009610408339026
2083.0,1.1010568602686182
2084.0,1.0973213454643178
2085.0,1.092945631870755
2086.0,1.0904681845687616
2087.0,1.091727212439722
2088.0,1.0978339263593127
2089.0,1.1091246251849363
2090.0,1.1251628358059114
2091.0,1.144848407906566
2092.0,1.1666823243718412
2093.0,1.1891237278515423
